locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFGBOHMA_02149	CDS	1329				hypothetical protein
IFGBOHMA_02150	CDS	1701	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
IFGBOHMA_02151	CDS	786	nhoA	2.3.1.118	COG2162	N-hydroxyarylamine O-acetyltransferase
IFGBOHMA_02152	CDS	972	sle1_3	3.5.1.28	COG1388	N-acetylmuramoyl-L-alanine amidase sle1
IFGBOHMA_02153	CDS	270				hypothetical protein
IFGBOHMA_02154	CDS	852	rppH	3.6.1.-		RNA pyrophosphohydrolase
IFGBOHMA_02155	CDS	1245	nrgA			Ammonium transporter
IFGBOHMA_02156	CDS	786				hypothetical protein
IFGBOHMA_02157	CDS	1113				hypothetical protein
IFGBOHMA_02158	CDS	888	gltC_2			HTH-type transcriptional regulator GltC
IFGBOHMA_02159	CDS	4500	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
IFGBOHMA_02160	CDS	1464	gltB_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
IFGBOHMA_02161	tRNA	93				tRNA-Ser(tga)
IFGBOHMA_02162	CDS	1428	treP_2		COG1263	PTS system trehalose-specific EIIBC component
IFGBOHMA_02163	CDS	1635	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
IFGBOHMA_02164	CDS	726	treR		COG2188	HTH-type transcriptional regulator TreR
IFGBOHMA_02165	CDS	531				hypothetical protein
IFGBOHMA_02166	CDS	1719	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit tau
IFGBOHMA_02167	CDS	318				Nucleoid-associated protein
IFGBOHMA_02168	CDS	597	recR		COG0353	Recombination protein RecR
IFGBOHMA_02169	CDS	987	add	3.5.4.4	COG1816	Adenosine deaminase
IFGBOHMA_02170	CDS	600	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
IFGBOHMA_02171	CDS	1179	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
IFGBOHMA_02172	CDS	906				hypothetical protein
IFGBOHMA_02173	CDS	612	sirC_2	1.3.1.76	COG1648	Precorrin-2 dehydrogenase
IFGBOHMA_02174	CDS	741	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
IFGBOHMA_02175	CDS	774	sumT_2	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
IFGBOHMA_02176	CDS	1710	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
IFGBOHMA_02177	CDS	1824	cysJ_1	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
IFGBOHMA_02178	CDS	729	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
IFGBOHMA_02179	CDS	1146	hmp_2	1.14.12.17	COG1017	Flavohemoprotein
IFGBOHMA_02180	CDS	1605	nfdA	3.5.1.91		N-substituted formamide deformylase
IFGBOHMA_02181	CDS	846	spo0J		COG1475	Stage 0 sporulation protein J
IFGBOHMA_02182	CDS	1104	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
IFGBOHMA_02183	CDS	1176	metC	4.4.1.8	COG0626	Cystathionine beta-lyase MetC
IFGBOHMA_02184	CDS	1842	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
IFGBOHMA_02185	CDS	2244	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
IFGBOHMA_02186	CDS	741	kynB	3.5.1.9		Kynurenine formamidase
IFGBOHMA_02187	CDS	441			COG3279	putative HTH-type transcriptional regulator
IFGBOHMA_02188	CDS	462				hypothetical protein
IFGBOHMA_02189	CDS	1806	cysJ_2	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
IFGBOHMA_02190	CDS	1071				hypothetical protein
IFGBOHMA_02191	CDS	1185	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
IFGBOHMA_02192	CDS	2259	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
IFGBOHMA_02193	CDS	1209	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
IFGBOHMA_02194	CDS	1527	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IFGBOHMA_02195	CDS	1575	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
IFGBOHMA_02196	CDS	432				hypothetical protein
IFGBOHMA_02197	CDS	414				hypothetical protein
IFGBOHMA_02198	tRNA	76				tRNA-Ala(tgc)
IFGBOHMA_02199	tRNA	75				tRNA-Pro(tgg)
IFGBOHMA_02200	tRNA	77				tRNA-Arg(acg)
IFGBOHMA_02201	tRNA	89				tRNA-Leu(taa)
IFGBOHMA_02202	tRNA	75				tRNA-Gly(gcc)
IFGBOHMA_02203	tRNA	75				tRNA-Lys(ttt)
IFGBOHMA_02204	tRNA	76				tRNA-Thr(tgt)
IFGBOHMA_02205	tRNA	76				tRNA-Val(tac)
IFGBOHMA_02206	rRNA	110				5S ribosomal RNA
IFGBOHMA_02207	CDS	1488	lysS	6.1.1.6		Lysine--tRNA ligase
IFGBOHMA_02208	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
IFGBOHMA_02209	CDS	366	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
IFGBOHMA_02210	CDS	804	folP	2.5.1.15	COG0294	Dihydropteroate synthase
IFGBOHMA_02211	CDS	933	cysK	2.5.1.47		Cysteine synthase
IFGBOHMA_02212	CDS	882	hslO			33 kDa chaperonin
IFGBOHMA_02213	CDS	2088	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
IFGBOHMA_02214	CDS	540	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
IFGBOHMA_02215	CDS	1290	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
IFGBOHMA_02216	CDS	399	yugI_2		COG1098	General stress protein 13
IFGBOHMA_02217	CDS	399	divIC		COG2919	Cell division protein DivIC
IFGBOHMA_02218	CDS	264			COG1188	putative protein
IFGBOHMA_02219	CDS	1194	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
IFGBOHMA_02220	CDS	1548	murJ_2		COG2244	Lipid II flippase MurJ
IFGBOHMA_02221	CDS	3513	mfd	3.6.4.-		Transcription-repair-coupling factor
IFGBOHMA_02222	CDS	573	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
IFGBOHMA_02223	CDS	648	rplY			50S ribosomal protein L25
IFGBOHMA_02224	CDS	966	prs	2.7.6.1		Ribose-phosphate pyrophosphokinase
IFGBOHMA_02225	CDS	1356	glmU			Bifunctional protein GlmU
IFGBOHMA_02226	CDS	309	spoVG		COG2088	Putative septation protein SpoVG
IFGBOHMA_02227	CDS	375	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
IFGBOHMA_02228	CDS	825	purR		COG0503	Pur operon repressor
IFGBOHMA_02229	CDS	849	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IFGBOHMA_02230	CDS	264	veg		COG4466	Protein Veg
IFGBOHMA_02231	CDS	891	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
IFGBOHMA_02232	CDS	549	rnmV_2	3.1.26.8	COG1658	Ribonuclease M5
IFGBOHMA_02233	CDS	774	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
IFGBOHMA_02234	CDS	1986	metG	6.1.1.10		Methionine--tRNA ligase
IFGBOHMA_02235	CDS	843	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
IFGBOHMA_02236	CDS	249				hypothetical protein
IFGBOHMA_02237	CDS	732	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
IFGBOHMA_02238	CDS	342	yabA		COG4467	Initiation-control protein YabA
IFGBOHMA_02239	CDS	804				hypothetical protein
IFGBOHMA_02240	CDS	927	dnaX_2	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
IFGBOHMA_02241	CDS	330	yaaQ		COG3870	putative protein YaaQ
IFGBOHMA_02242	CDS	618	tmk	2.7.4.9		Thymidylate kinase
IFGBOHMA_02243	CDS	1344	speA	4.1.1.19	COG1982	Arginine decarboxylase
IFGBOHMA_02244	CDS	1050				hypothetical protein
IFGBOHMA_02245	CDS	789	wfgD	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
IFGBOHMA_02246	CDS	942				hypothetical protein
IFGBOHMA_02247	CDS	1002	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
IFGBOHMA_02248	CDS	1350				hypothetical protein
IFGBOHMA_02249	CDS	1275	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
IFGBOHMA_02250	CDS	1155	epsD	2.4.-.-		Putative glycosyltransferase EpsD
IFGBOHMA_02251	CDS	591	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
IFGBOHMA_02252	CDS	510	speG_3	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
IFGBOHMA_02253	CDS	984	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
IFGBOHMA_02254	CDS	1125	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
IFGBOHMA_02255	CDS	939	tagU_3	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
IFGBOHMA_02256	CDS	3204	hsdR_1	3.1.21.3		Type-1 restriction enzyme R protein
IFGBOHMA_02257	CDS	1425	hsdM_1	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
IFGBOHMA_02258	CDS	750				hypothetical protein
IFGBOHMA_02259	CDS	120				hypothetical protein
IFGBOHMA_02260	CDS	507				hypothetical protein
IFGBOHMA_02261	CDS	312				hypothetical protein
IFGBOHMA_02262	CDS	90				hypothetical protein
IFGBOHMA_02263	CDS	354				hypothetical protein
IFGBOHMA_02264	CDS	1629	hin_2		COG1961	DNA-invertase hin
IFGBOHMA_02265	CDS	1350	tnpR		COG1961	Transposon gamma-delta resolvase
IFGBOHMA_02266	CDS	264				hypothetical protein
IFGBOHMA_02267	CDS	1791				hypothetical protein
IFGBOHMA_02268	CDS	294				hypothetical protein
IFGBOHMA_02269	CDS	426				hypothetical protein
IFGBOHMA_02270	CDS	558				hypothetical protein
IFGBOHMA_02271	CDS	111				hypothetical protein
IFGBOHMA_02272	CDS	300				hypothetical protein
IFGBOHMA_02273	CDS	1119	ddaF_1	6.3.2.47		Dapdiamide A synthase
IFGBOHMA_02274	CDS	102				hypothetical protein
IFGBOHMA_02275	CDS	1497	mqo2_2	1.1.5.4		putative malate:quinone oxidoreductase 2
IFGBOHMA_02276	CDS	1665	alsS	2.2.1.6	COG0028	Acetolactate synthase
IFGBOHMA_02277	CDS	705	aldC_2	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
IFGBOHMA_02278	CDS	1605	lctP_2		COG1620	L-lactate permease
IFGBOHMA_02279	CDS	525	cynR_4			HTH-type transcriptional regulator CynR
IFGBOHMA_02280	CDS	435	sotB			sugar efflux transporter
IFGBOHMA_02281	CDS	696	tetA_2			Tetracycline resistance protein, class B
IFGBOHMA_02282	CDS	756				hypothetical protein
IFGBOHMA_02283	CDS	1647				hypothetical protein
IFGBOHMA_02284	CDS	504				hypothetical protein
IFGBOHMA_02285	CDS	465				hypothetical protein
IFGBOHMA_02286	CDS	165				hypothetical protein
IFGBOHMA_02287	CDS	1794				hypothetical protein
IFGBOHMA_02288	CDS	726				hypothetical protein
IFGBOHMA_02289	CDS	342				hypothetical protein
IFGBOHMA_02290	CDS	339				hypothetical protein
IFGBOHMA_02291	CDS	270				hypothetical protein
IFGBOHMA_02292	CDS	294				hypothetical protein
IFGBOHMA_02293	CDS	3114	rpoA_1	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
IFGBOHMA_02294	CDS	1206				hypothetical protein
IFGBOHMA_02295	CDS	1866	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
IFGBOHMA_02296	CDS	2148	mcrB	3.1.21.-	COG1401	5-methylcytosine-specific restriction enzyme B
IFGBOHMA_02297	CDS	1035	mcrC		COG4268	Protein McrC
IFGBOHMA_02298	CDS	1470	sau3AIR	3.1.21.4		Type-2 restriction enzyme Sau3AI
IFGBOHMA_02299	CDS	1239	banIM	2.1.1.37		Modification methylase BanI
IFGBOHMA_02300	CDS	477	guaD	3.5.4.3	COG0590	Guanine deaminase
IFGBOHMA_02301	CDS	1332				hypothetical protein
IFGBOHMA_02302	CDS	681				hypothetical protein
IFGBOHMA_02303	CDS	1041	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
IFGBOHMA_02304	CDS	843	licT		COG3711	Transcription antiterminator LicT
IFGBOHMA_02305	CDS	1875	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
IFGBOHMA_02306	CDS	1170	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
IFGBOHMA_02307	CDS	735	cobB	3.5.1.-	COG0846	NAD-dependent protein deacetylase
IFGBOHMA_02308	CDS	1602	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
IFGBOHMA_02309	CDS	717	dcuR		COG4565	Transcriptional regulatory protein DcuR
IFGBOHMA_02310	CDS	1356	cimH		COG3493	Citrate/malate transporter
IFGBOHMA_02311	CDS	1182		1.1.1.38		NAD-dependent malic enzyme
IFGBOHMA_02312	CDS	1203	yciC_2		COG0523	Putative metal chaperone YciC
IFGBOHMA_02313	CDS	444				hypothetical protein
IFGBOHMA_02314	CDS	1710				hypothetical protein
IFGBOHMA_02315	CDS	975	lipR_2	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
IFGBOHMA_02316	CDS	735	adc	4.1.1.4		Acetoacetate decarboxylase
IFGBOHMA_02317	CDS	1005	panE_3	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
IFGBOHMA_02318	CDS	363	cynR_5			HTH-type transcriptional regulator CynR
IFGBOHMA_02319	CDS	522				hypothetical protein
IFGBOHMA_02320	CDS	357				hypothetical protein
IFGBOHMA_02321	CDS	567	fabR			HTH-type transcriptional repressor FabR
IFGBOHMA_02322	CDS	936				hypothetical protein
IFGBOHMA_02323	CDS	1002	limB_3	1.14.13.107		Limonene 1,2-monooxygenase
IFGBOHMA_02324	CDS	504	yhaH_2		COG3152	Inner membrane protein YhaH
IFGBOHMA_02325	CDS	867	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
IFGBOHMA_02326	CDS	414				hypothetical protein
IFGBOHMA_02327	CDS	1092				hypothetical protein
IFGBOHMA_02328	CDS	240	epsJ_5	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
IFGBOHMA_02329	CDS	258	cusS	2.7.13.3	COG0642	Sensor kinase CusS
IFGBOHMA_02330	CDS	810				hypothetical protein
IFGBOHMA_02331	CDS	456				hypothetical protein
IFGBOHMA_02332	CDS	522				hypothetical protein
IFGBOHMA_02333	CDS	969	ddaF_2	6.3.2.47		Dapdiamide A synthase
IFGBOHMA_02334	CDS	162				hypothetical protein
IFGBOHMA_02335	CDS	984	bioB_2	2.8.1.6		Biotin synthase
IFGBOHMA_02336	CDS	1419	putP_2		COG0591	High-affinity proline transporter PutP
IFGBOHMA_02337	CDS	1005	yfmJ_1	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
IFGBOHMA_02338	CDS	342			COG0789	putative HTH-type transcriptional regulator
IFGBOHMA_02339	CDS	360				hypothetical protein
IFGBOHMA_02340	CDS	765	ido	1.14.11.45		L-isoleucine-4-hydroxylase
IFGBOHMA_02341	CDS	1380	dmoA_2	1.14.13.131		Dimethyl-sulfide monooxygenase
IFGBOHMA_02342	CDS	1500	opuE		COG0591	Osmoregulated proline transporter OpuE
IFGBOHMA_02343	CDS	105				hypothetical protein
IFGBOHMA_02344	CDS	390				hypothetical protein
IFGBOHMA_02345	CDS	144				hypothetical protein
IFGBOHMA_02346	CDS	621				hypothetical protein
IFGBOHMA_02347	CDS	315	ykkD_2		COG2076	Multidrug resistance protein YkkD
IFGBOHMA_02348	CDS	321	ykkC_2		COG2076	Multidrug resistance protein YkkC
IFGBOHMA_02349	CDS	465	ssaA2_2		COG3942	Staphylococcal secretory antigen ssaA2
IFGBOHMA_02350	CDS	372				hypothetical protein
IFGBOHMA_02351	CDS	1071	odh	1.5.1.28		Opine dehydrogenase
IFGBOHMA_02352	CDS	1395	mleN_3		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
IFGBOHMA_02353	CDS	498				hypothetical protein
IFGBOHMA_02354	CDS	750	ssaA		COG3942	Staphylococcal secretory antigen SsaA
IFGBOHMA_02355	CDS	1053	luxA_2	1.14.14.3		Alkanal monooxygenase alpha chain
IFGBOHMA_02356	CDS	360				hypothetical protein
IFGBOHMA_02357	CDS	348	sarR			HTH-type transcriptional regulator SarR
IFGBOHMA_02358	CDS	1080				hypothetical protein
IFGBOHMA_02359	CDS	699	yecS		COG0765	L-cystine transport system permease protein YecS
IFGBOHMA_02360	CDS	684	tcyL		COG0765	L-cystine transport system permease protein TcyL
IFGBOHMA_02361	CDS	855	tcyJ		COG0834	L-cystine-binding protein TcyJ
IFGBOHMA_02362	CDS	747	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
IFGBOHMA_02363	CDS	1233	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
IFGBOHMA_02364	CDS	903	fhuD_3		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
IFGBOHMA_02365	CDS	549	bioY		COG1268	Biotin transporter BioY
IFGBOHMA_02366	CDS	759				hypothetical protein
IFGBOHMA_02367	CDS	825	fdhD		COG1526	Sulfur carrier protein FdhD
IFGBOHMA_02368	CDS	1014	lacR		COG1609	HTH-type transcriptional regulator LacR
IFGBOHMA_02369	CDS	1161	galK	2.7.1.6	COG0153	Galactokinase
IFGBOHMA_02370	CDS	1002	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
IFGBOHMA_02371	CDS	1491	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
IFGBOHMA_02372	CDS	786	modA		COG0725	Molybdate-binding protein ModA
IFGBOHMA_02373	CDS	672	modB		COG4149	Molybdenum transport system permease protein ModB
IFGBOHMA_02374	CDS	606	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
IFGBOHMA_02375	CDS	555	opcR_2		COG1510	HTH-type transcriptional repressor OpcR
IFGBOHMA_02376	CDS	1005	moeB_2	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
IFGBOHMA_02377	CDS	501	moaB			Molybdenum cofactor biosynthesis protein B
IFGBOHMA_02378	CDS	486	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
IFGBOHMA_02379	CDS	1260	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
IFGBOHMA_02380	CDS	483	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
IFGBOHMA_02381	CDS	453	moaE	2.8.1.12		Molybdopterin synthase catalytic subunit
IFGBOHMA_02382	CDS	234	moaD			Molybdopterin synthase sulfur carrier subunit
IFGBOHMA_02383	CDS	609	mobA	2.7.7.77		putative molybdenum cofactor guanylyltransferase
IFGBOHMA_02384	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
IFGBOHMA_02385	CDS	351	sarV			HTH-type transcriptional regulator SarV
IFGBOHMA_02386	CDS	1209	yhhS			putative MFS-type transporter YhhS
IFGBOHMA_02387	CDS	435				putative HTH-type transcriptional regulator
IFGBOHMA_02388	CDS	762				hypothetical protein
IFGBOHMA_02389	CDS	252				hypothetical protein
IFGBOHMA_02390	CDS	1251	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
IFGBOHMA_02391	CDS	3174	swrC		COG0841	Swarming motility protein SwrC
IFGBOHMA_02392	CDS	318				hypothetical protein
IFGBOHMA_02393	CDS	177				hypothetical protein
IFGBOHMA_02394	CDS	909				hypothetical protein
IFGBOHMA_02395	CDS	792	gdhI	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
IFGBOHMA_02396	CDS	858	glcU_2		COG4975	putative glucose uptake protein GlcU
IFGBOHMA_02397	CDS	870				hypothetical protein
IFGBOHMA_02398	CDS	2139	topB	5.99.1.2	COG0550	DNA topoisomerase 3
IFGBOHMA_02399	CDS	1335	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
IFGBOHMA_02400	CDS	387				hypothetical protein
IFGBOHMA_02401	CDS	309	rpsJ			30S ribosomal protein S10
IFGBOHMA_02402	CDS	660	rplC		COG0087	50S ribosomal protein L3
IFGBOHMA_02403	CDS	624	rplD		COG0088	50S ribosomal protein L4
IFGBOHMA_02404	CDS	276	rplW		COG0089	50S ribosomal protein L23
IFGBOHMA_02405	CDS	837	rplB		COG0090	50S ribosomal protein L2
IFGBOHMA_02406	CDS	279	rpsS		COG0185	30S ribosomal protein S19
IFGBOHMA_02407	CDS	354	rplV		COG0091	50S ribosomal protein L22
IFGBOHMA_02408	CDS	657	rpsC		COG0092	30S ribosomal protein S3
IFGBOHMA_02409	CDS	435	rplP		COG0197	50S ribosomal protein L16
IFGBOHMA_02410	CDS	210	rpmC		COG0255	50S ribosomal protein L29
IFGBOHMA_02411	CDS	264	rpsQ		COG0186	30S ribosomal protein S17
IFGBOHMA_02412	CDS	369	rplN		COG0093	50S ribosomal protein L14
IFGBOHMA_02413	CDS	318	rplX		COG0198	50S ribosomal protein L24
IFGBOHMA_02414	CDS	540	rplE		COG0094	50S ribosomal protein L5
IFGBOHMA_02415	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
IFGBOHMA_02416	CDS	399	rpsH		COG0096	30S ribosomal protein S8
IFGBOHMA_02417	CDS	537	rplF		COG0097	50S ribosomal protein L6
IFGBOHMA_02418	CDS	363	rplR		COG0256	50S ribosomal protein L18
IFGBOHMA_02419	CDS	498	rpsE		COG0098	30S ribosomal protein S5
IFGBOHMA_02420	CDS	180	rpmD		COG1841	50S ribosomal protein L30
IFGBOHMA_02421	CDS	441	rplO		COG0200	50S ribosomal protein L15
IFGBOHMA_02422	CDS	1293	secY			Protein translocase subunit SecY
IFGBOHMA_02423	CDS	651	adk	2.7.4.3		Adenylate kinase
IFGBOHMA_02424	CDS	219	infA		COG0361	Translation initiation factor IF-1
IFGBOHMA_02425	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
IFGBOHMA_02426	CDS	366	rpsM		COG0099	30S ribosomal protein S13
IFGBOHMA_02427	CDS	390	rpsK		COG0100	30S ribosomal protein S11
IFGBOHMA_02428	CDS	945	rpoA_2	2.7.7.6		DNA-directed RNA polymerase subunit alpha
IFGBOHMA_02429	CDS	369	rplQ		COG0203	50S ribosomal protein L17
IFGBOHMA_02430	CDS	810	ecfA1	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
IFGBOHMA_02431	CDS	864	ecfA2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA2
IFGBOHMA_02432	CDS	807	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
IFGBOHMA_02433	CDS	807	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
IFGBOHMA_02434	CDS	438	rplM		COG0102	50S ribosomal protein L13
IFGBOHMA_02435	CDS	393	rpsI			30S ribosomal protein S9
IFGBOHMA_02436	CDS	879				hypothetical protein
IFGBOHMA_02437	CDS	867				hypothetical protein
IFGBOHMA_02438	CDS	1008	yfmJ_2	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
IFGBOHMA_02439	CDS	1020				Zinc-type alcohol dehydrogenase-like protein
IFGBOHMA_02440	CDS	1611	opuD_4		COG1292	Glycine betaine transporter OpuD
IFGBOHMA_02441	CDS	537				hypothetical protein
IFGBOHMA_02442	CDS	240				hypothetical protein
IFGBOHMA_02443	CDS	507				Alkaline shock protein 23
IFGBOHMA_02444	CDS	1962	iucC_1	6.3.2.39	COG4264	Aerobactin synthase
IFGBOHMA_02445	CDS	1758	iucC_2	6.3.2.39	COG4264	Aerobactin synthase
IFGBOHMA_02446	CDS	1062	orr	5.1.1.12	COG3457	Ornithine racemase
IFGBOHMA_02447	CDS	1011	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
IFGBOHMA_02448	CDS	1035	yfiZ_1		COG0609	putative siderophore transport system permease protein YfiZ
IFGBOHMA_02449	CDS	963	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
IFGBOHMA_02450	CDS	1374				hypothetical protein
IFGBOHMA_02451	CDS	315	isdI	1.14.99.48	COG2329	Heme oxygenase (staphylobilin-producing) 2
IFGBOHMA_02452	CDS	261				hypothetical protein
IFGBOHMA_02453	CDS	495	ydjM		COG1988	Inner membrane protein YdjM
IFGBOHMA_02454	CDS	1188		2.7.7.-		putative uridylyltransferase
IFGBOHMA_02455	CDS	684				hypothetical protein
IFGBOHMA_02456	CDS	1341	sdrM			Multidrug efflux pump SdrM
IFGBOHMA_02457	CDS	453	sepA_2			Multidrug resistance efflux pump SepA
IFGBOHMA_02458	CDS	1065	salA		COG0489	Iron-sulfur cluster carrier protein
IFGBOHMA_02459	CDS	666				hypothetical protein
IFGBOHMA_02460	CDS	1239	femA_3	2.3.2.17	COG2348	Aminoacyltransferase FemA
IFGBOHMA_02461	tRNA	94				tRNA-Asn(att)
IFGBOHMA_02462	CDS	462				hypothetical protein
IFGBOHMA_02463	CDS	441			COG3279	putative HTH-type transcriptional regulator
IFGBOHMA_02464	CDS	510				hypothetical protein
IFGBOHMA_02465	CDS	873				hypothetical protein
IFGBOHMA_02466	CDS	123				hypothetical protein
IFGBOHMA_02467	CDS	486				putative 27.7 kDa protein
IFGBOHMA_02468	CDS	960				hypothetical protein
IFGBOHMA_02469	CDS	369				hypothetical protein
IFGBOHMA_02470	CDS	555				putative 27.7 kDa protein
IFGBOHMA_02471	CDS	960				hypothetical protein
IFGBOHMA_02472	CDS	210				hypothetical protein
IFGBOHMA_02473	CDS	399				hypothetical protein
IFGBOHMA_02474	CDS	864	gtaB_3	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
IFGBOHMA_02475	CDS	117				hypothetical protein
IFGBOHMA_02476	CDS	474				hypothetical protein
IFGBOHMA_02477	CDS	189				hypothetical protein
IFGBOHMA_02478	CDS	1506	gtf1_1	2.4.1.-	COG0438	Glycosyltransferase Gtf1
IFGBOHMA_02479	CDS	1323	gtf2_1			Glycosyltransferase-stabilizing protein Gtf2
IFGBOHMA_02480	CDS	261				hypothetical protein
IFGBOHMA_02481	CDS	1275				hypothetical protein
IFGBOHMA_02482	CDS	288				hypothetical protein
IFGBOHMA_02483	CDS	1725				hypothetical protein
IFGBOHMA_02484	CDS	1905				hypothetical protein
IFGBOHMA_02485	CDS	933				hypothetical protein
IFGBOHMA_02486	CDS	1326				hypothetical protein
IFGBOHMA_02487	CDS	1101				hypothetical protein
IFGBOHMA_02488	CDS	369				hypothetical protein
IFGBOHMA_02489	CDS	690	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
IFGBOHMA_02490	CDS	822	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
IFGBOHMA_02491	CDS	795	thiM	2.7.1.50		Hydroxyethylthiazole kinase
